省,省确诊,省治愈,省死亡,市,新增确诊,新增治愈,新增死亡,确诊,治愈,死亡,日期
江苏省,617,209,0,苏州,0,0,0,86,26,0,2020-02-16
江苏省,617,209,0,徐州,1,0,0,78,23,0,2020-02-16
江苏省,617,209,0,淮安,3,10,0,63,21,0,2020-02-16
江苏省,617,209,0,连云港,2,0,0,48,12,0,2020-02-16
江苏省,617,209,0,无锡,1,0,0,53,18,0,2020-02-16
江苏省,617,209,0,常州,3,9,0,46,20,0,2020-02-16
江苏省,617,209,0,南通,0,0,0,40,15,0,2020-02-16
江苏省,617,209,0,泰州,0,0,0,37,16,0,2020-02-16
江苏省,617,209,0,盐城,0,1,0,27,10,0,2020-02-16
江苏省,617,209,0,扬州,1,1,0,22,8,0,2020-02-16
江苏省,617,209,0,镇江,0,0,0,12,4,0,2020-02-16
江苏省,617,209,0,宿迁,1,0,0,13,7,0,2020-02-16
河北省,300,103,3,唐山,5,0,0,51,9,0,2020-02-16
河北省,300,103,3,沧州,1,0,0,47,14,2,2020-02-16
河北省,300,103,3,张家口,1,0,0,34,9,0,2020-02-16
河北省,300,103,3,邯郸,0,0,0,31,9,0,2020-02-16
河北省,300,103,3,石家庄,1,0,0,28,7,0,2020-02-16
河北省,300,103,3,廊坊,1,0,0,30,14,0,2020-02-16
河北省,300,103,3,保定,0,0,0,32,19,0,2020-02-16
河北省,300,103,3,邢台,0,0,0,22,10,1,2020-02-16
河北省,300,103,3,秦皇岛,0,0,0,10,3,0,2020-02-16
河北省,300,103,3,衡水,0,0,0,8,4,0,2020-02-16
河北省,300,103,3,承德,0,2,0,7,5,0,2020-02-16
山东省,537,166,2,济南,0,0,0,47,11,0,2020-02-16
山东省,537,166,2,潍坊,1,1,0,43,9,0,2020-02-16
山东省,537,166,2,济宁,2,0,0,51,18,0,2020-02-16
山东省,537,166,2,烟台,0,0,0,46,13,0,2020-02-16
山东省,537,166,2,青岛,1,3,0,57,24,1,2020-02-16
山东省,537,166,2,威海,0,0,0,38,9,0,2020-02-16
山东省,537,166,2,德州,1,0,0,37,7,1,2020-02-16
山东省,537,166,2,聊城,0,0,0,38,10,0,2020-02-16
山东省,537,166,2,泰安,0,0,0,32,5,0,2020-02-16
山东省,537,166,2,淄博,0,0,0,29,4,0,2020-02-16
山东省,537,166,2,枣庄,0,0,0,24,4,0,2020-02-16
山东省,537,166,2,临沂,0,4,0,47,29,0,2020-02-16
山东省,537,166,2,日照,0,1,0,16,3,0,2020-02-16
山东省,537,166,2,菏泽,0,1,0,18,11,0,2020-02-16
山东省,537,166,2,滨州,0,0,0,14,9,0,2020-02-16
天津市,124,37,3,宝坻区,1,2,0,49,9,2,2020-02-16
天津市,124,37,3,河东区,1,2,0,15,7,1,2020-02-16
天津市,124,37,3,河北区,0,0,0,12,7,0,2020-02-16
天津市,124,37,3,北辰区,0,0,0,6,1,0,2020-02-16
天津市,124,37,3,南开区,0,0,0,6,1,0,2020-02-16
天津市,124,37,3,和平区,0,0,0,6,2,0,2020-02-16
天津市,124,37,3,外地来津人员,0,1,0,6,2,0,2020-02-16
天津市,124,37,3,宁河区,0,0,0,4,0,0,2020-02-16
天津市,124,37,3,东丽区,0,0,0,4,1,0,2020-02-16
天津市,124,37,3,滨海新区,0,0,0,3,0,0,2020-02-16
天津市,124,37,3,河西区,0,0,0,4,2,0,2020-02-16
天津市,124,37,3,西青区,0,0,0,4,2,0,2020-02-16
天津市,124,37,3,武清区,0,0,0,2,1,0,2020-02-16
天津市,124,37,3,津南区,0,0,0,1,0,0,2020-02-16
天津市,124,37,3,红桥区,0,0,0,2,2,0,2020-02-16
广东省,1316,444,2,深圳,8,0,0,414,115,0,2020-02-16
广东省,1316,444,2,广州,3,15,0,338,121,0,2020-02-16
广东省,1316,444,2,东莞,8,5,0,89,12,1,2020-02-16
广东省,1316,444,2,佛山,0,0,0,84,23,0,2020-02-16
广东省,1316,444,2,珠海,1,3,0,96,37,0,2020-02-16
广东省,1316,444,2,惠州,0,0,0,58,26,0,2020-02-16
广东省,1316,444,2,中山,0,3,0,65,34,0,2020-02-16
广东省,1316,444,2,江门,1,0,0,23,3,0,2020-02-16
广东省,1316,444,2,汕头,0,2,0,25,13,0,2020-02-16
广东省,1316,444,2,湛江,0,0,0,22,11,0,2020-02-16
广东省,1316,444,2,茂名,0,0,0,13,3,0,2020-02-16
广东省,1316,444,2,梅州,1,0,0,16,7,0,2020-02-16
广东省,1316,444,2,肇庆,0,0,0,17,8,1,2020-02-16
广东省,1316,444,2,阳江,0,0,0,13,7,0,2020-02-16
广东省,1316,444,2,韶关,0,0,0,10,4,0,2020-02-16
广东省,1316,444,2,清远,0,0,0,12,7,0,2020-02-16
广东省,1316,444,2,揭阳,0,0,0,8,4,0,2020-02-16
广东省,1316,444,2,汕尾,0,0,0,5,1,0,2020-02-16
广东省,1316,444,2,潮州,0,0,0,5,1,0,2020-02-16
广东省,1316,444,2,河源,0,0,0,3,1,0,2020-02-16
广东省,1316,444,2,待明确地区,0,3,0,0,11,0,2020-02-16
福建省,287,79,0,福州,2,0,0,68,20,0,2020-02-16
福建省,287,79,0,莆田,0,5,0,55,17,0,2020-02-16
福建省,287,79,0,泉州,0,0,0,46,13,0,2020-02-16
福建省,287,79,0,厦门,0,1,0,34,6,0,2020-02-16
福建省,287,79,0,宁德,0,0,0,25,6,0,2020-02-16
福建省,287,79,0,漳州,0,0,0,20,6,0,2020-02-16
福建省,287,79,0,南平,0,2,0,20,7,0,2020-02-16
福建省,287,79,0,三明,0,0,0,13,3,0,2020-02-16
福建省,287,79,0,龙岩,0,0,0,6,1,0,2020-02-16
福建省,287,79,0,待明确地区,0,3,0,0,6,0,2020-02-16
河南省,1231,421,13,信阳,9,10,0,261,74,2,2020-02-16
河南省,1231,421,13,南阳,1,5,0,151,57,2,2020-02-16
河南省,1231,421,13,郑州,4,0,0,148,66,0,2020-02-16
河南省,1231,421,13,驻马店,0,5,0,138,64,0,2020-02-16
河南省,1231,421,13,商丘,1,0,0,91,30,2,2020-02-16
河南省,1231,421,13,周口,1,0,0,71,25,0,2020-02-16
河南省,1231,421,13,新乡,1,2,0,56,12,2,2020-02-16
河南省,1231,421,13,平顶山,0,0,0,58,20,1,2020-02-16
河南省,1231,421,13,安阳,0,0,0,51,18,0,2020-02-16
河南省,1231,421,13,许昌,1,1,0,38,8,0,2020-02-16
河南省,1231,421,13,漯河,0,3,0,34,12,0,2020-02-16
河南省,1231,421,13,焦作,0,1,0,30,7,1,2020-02-16
河南省,1231,421,13,洛阳,0,1,0,31,10,0,2020-02-16
河南省,1231,421,13,开封,1,1,0,26,7,0,2020-02-16
河南省,1231,421,13,濮阳,0,0,0,17,2,0,2020-02-16
河南省,1231,421,13,鹤壁,0,1,0,19,5,0,2020-02-16
河南省,1231,421,13,济源,0,0,0,4,0,0,2020-02-16
河南省,1231,421,13,三门峡,0,0,0,7,4,0,2020-02-16
河南省,1231,421,13,待明确地区,0,0,0,0,0,3,2020-02-16
浙江省,1167,441,0,温州,3,0,0,502,169,0,2020-02-16
浙江省,1167,441,0,宁波,1,8,0,155,54,0,2020-02-16
浙江省,1167,441,0,杭州,0,2,0,166,75,0,2020-02-16
浙江省,1167,441,0,台州,1,3,0,146,63,0,2020-02-16
浙江省,1167,441,0,嘉兴,0,0,0,43,11,0,2020-02-16
浙江省,1167,441,0,金华,0,0,0,55,24,0,2020-02-16
浙江省,1167,441,0,绍兴,0,0,0,42,17,0,2020-02-16
浙江省,1167,441,0,衢州,0,0,0,21,9,0,2020-02-16
浙江省,1167,441,0,丽水,0,0,0,17,10,0,2020-02-16
浙江省,1167,441,0,湖州,0,0,0,10,4,0,2020-02-16
浙江省,1167,441,0,舟山,0,0,0,10,5,0,2020-02-16
安徽省,962,249,6,蚌埠,4,2,0,157,9,5,2020-02-16
安徽省,962,249,6,合肥,1,5,0,169,43,1,2020-02-16
安徽省,962,249,6,阜阳,2,4,0,152,32,0,2020-02-16
安徽省,962,249,6,亳州,1,10,0,108,35,0,2020-02-16
安徽省,962,249,6,六安,2,0,0,65,15,0,2020-02-16
安徽省,962,249,6,安庆,0,1,0,82,34,0,2020-02-16
安徽省,962,249,6,宿州,0,2,0,39,13,0,2020-02-16
安徽省,962,249,6,马鞍山,1,0,0,36,10,0,2020-02-16
安徽省,962,249,6,芜湖,0,2,0,31,13,0,2020-02-16
安徽省,962,249,6,铜陵,0,0,0,28,10,0,2020-02-16
安徽省,962,249,6,淮南,1,0,0,24,7,0,2020-02-16
安徽省,962,249,6,淮北,0,0,0,26,10,0,2020-02-16
安徽省,962,249,6,池州,0,2,0,17,6,0,2020-02-16
安徽省,962,249,6,黄山,0,0,0,9,1,0,2020-02-16
安徽省,962,249,6,滁州,0,0,0,13,7,0,2020-02-16
安徽省,962,249,6,宣城,0,0,0,6,4,0,2020-02-16
黑龙江省,445,73,11,哈尔滨,15,0,0,182,30,3,2020-02-16
黑龙江省,445,73,11,双鸭山,1,0,0,49,1,2,2020-02-16
黑龙江省,445,73,11,鸡西,1,0,0,46,1,0,2020-02-16
黑龙江省,445,73,11,绥化,0,1,0,46,13,4,2020-02-16
黑龙江省,445,73,11,齐齐哈尔,2,0,0,38,8,1,2020-02-16
黑龙江省,445,73,11,大庆,0,0,0,19,2,1,2020-02-16
黑龙江省,445,73,11,黑河,1,0,0,14,0,0,2020-02-16
黑龙江省,445,73,11,七台河,0,0,0,16,4,0,2020-02-16
黑龙江省,445,73,11,牡丹江,0,0,0,12,1,0,2020-02-16
黑龙江省,445,73,11,佳木斯,0,4,0,15,11,0,2020-02-16
黑龙江省,445,73,11,鹤岗,0,0,0,5,2,0,2020-02-16
黑龙江省,445,73,11,大兴安岭,0,0,0,2,0,0,2020-02-16
黑龙江省,445,73,11,伊春,0,0,0,1,0,0,2020-02-16
四川省,481,130,3,成都,1,5,0,140,49,1,2020-02-16
四川省,481,130,3,甘孜州,6,0,0,50,3,0,2020-02-16
四川省,481,130,3,达州,0,0,0,36,5,0,2020-02-16
四川省,481,130,3,南充,0,0,0,35,9,0,2020-02-16
四川省,481,130,3,巴中,0,2,0,24,3,0,2020-02-16
四川省,481,130,3,广安,0,2,0,30,10,0,2020-02-16
四川省,481,130,3,内江,0,0,0,22,5,0,2020-02-16
四川省,481,130,3,泸州,0,0,0,19,2,0,2020-02-16
四川省,481,130,3,德阳,0,0,0,17,0,0,2020-02-16
四川省,481,130,3,绵阳,0,1,0,22,6,0,2020-02-16
四川省,481,130,3,凉山州,2,0,0,13,5,0,2020-02-16
四川省,481,130,3,遂宁,2,0,0,12,4,0,2020-02-16
四川省,481,130,3,自贡,0,0,0,9,2,0,2020-02-16
四川省,481,130,3,眉山,0,0,0,8,2,0,2020-02-16
四川省,481,130,3,宜宾,0,0,0,11,6,0,2020-02-16
四川省,481,130,3,雅安,0,0,0,7,2,0,2020-02-16
四川省,481,130,3,攀枝花,0,0,0,13,10,0,2020-02-16
四川省,481,130,3,广元,0,1,0,6,3,0,2020-02-16
四川省,481,130,3,乐山,0,0,0,3,2,0,2020-02-16
四川省,481,130,3,资阳,0,0,0,3,2,0,2020-02-16
四川省,481,130,3,阿坝州,0,0,0,1,0,0,2020-02-16
四川省,481,130,3,待明确地区,0,0,0,0,0,2,2020-02-16
湖北省,56249,5623,1596,武汉,1548,380,110,39462,2915,1233,2020-02-16
湖北省,56249,5623,1596,孝感,87,40,3,3201,353,65,2020-02-16
湖北省,56249,5623,1596,黄冈,6,105,7,2823,716,75,2020-02-16
湖北省,56249,5623,1596,荆州,12,70,4,1490,263,36,2020-02-16
湖北省,56249,5623,1596,随州,22,17,3,1254,113,22,2020-02-16
湖北省,56249,5623,1596,襄阳,16,29,1,1144,114,19,2020-02-16
湖北省,56249,5623,1596,鄂州,38,23,1,1230,222,34,2020-02-16
湖北省,56249,5623,1596,黄石,8,14,1,988,192,14,2020-02-16
湖北省,56249,5623,1596,荆门,7,5,2,909,117,30,2020-02-16
湖北省,56249,5623,1596,宜昌,-5,48,6,901,140,21,2020-02-16
湖北省,56249,5623,1596,咸宁,12,25,0,852,152,8,2020-02-16
湖北省,56249,5623,1596,十堰,5,15,0,602,116,2,2020-02-16
湖北省,56249,5623,1596,仙桃,9,24,0,523,87,17,2020-02-16
湖北省,56249,5623,1596,天门,25,6,0,447,27,10,2020-02-16
湖北省,56249,5623,1596,恩施州,3,1,0,247,76,4,2020-02-16
湖北省,56249,5623,1596,潜江,50,0,1,166,12,6,2020-02-16
湖北省,56249,5623,1596,神农架林区,0,0,0,10,8,0,2020-02-16
江西省,925,239,1,南昌,5,3,0,227,75,0,2020-02-16
江西省,925,239,1,九江,2,4,0,117,22,0,2020-02-16
江西省,925,239,1,新余,2,3,0,129,37,0,2020-02-16
江西省,925,239,1,上饶,0,11,0,123,31,0,2020-02-16
江西省,925,239,1,宜春,2,0,0,104,20,0,2020-02-16
江西省,925,239,1,赣州,0,3,0,76,17,1,2020-02-16
江西省,925,239,1,抚州,0,3,0,72,20,0,2020-02-16
江西省,925,239,1,萍乡,0,0,0,32,4,0,2020-02-16
江西省,925,239,1,鹰潭,0,0,0,18,3,0,2020-02-16
江西省,925,239,1,吉安,1,2,0,21,9,0,2020-02-16
江西省,925,239,1,景德镇,0,0,0,5,1,0,2020-02-16
江西省,925,239,1,赣江新区,0,0,0,1,0,0,2020-02-16
北京市,380,105,4,海淀区,1,0,0,60,0,0,2020-02-16
北京市,380,105,4,朝阳区,0,0,0,58,0,0,2020-02-16
北京市,380,105,4,西城区,0,0,0,46,0,0,2020-02-16
北京市,380,105,4,大兴区,0,0,0,39,2,0,2020-02-16
北京市,380,105,4,丰台区,1,0,0,39,3,0,2020-02-16
北京市,380,105,4,昌平区,1,0,0,25,0,0,2020-02-16
北京市,380,105,4,外地来京人员,0,0,0,26,2,0,2020-02-16
北京市,380,105,4,通州区,1,0,0,18,1,0,2020-02-16
北京市,380,105,4,房山区,1,0,0,15,0,0,2020-02-16
北京市,380,105,4,石景山区,0,0,0,14,1,0,2020-02-16
北京市,380,105,4,东城区,0,0,0,12,1,0,2020-02-16
北京市,380,105,4,顺义区,0,0,0,10,0,0,2020-02-16
北京市,380,105,4,怀柔区,0,0,0,7,0,0,2020-02-16
北京市,380,105,4,密云区,0,0,0,7,0,0,2020-02-16
北京市,380,105,4,门头沟区,0,0,0,3,0,0,2020-02-16
北京市,380,105,4,延庆区,0,0,0,1,0,0,2020-02-16
北京市,380,105,4,待明确地区,0,7,0,0,95,4,2020-02-16
广西壮族自治区,237,46,2,南宁,1,0,0,50,11,0,2020-02-16
广西壮族自治区,237,46,2,北海,0,0,0,43,7,1,2020-02-16
广西壮族自治区,237,46,2,桂林,0,2,0,31,10,0,2020-02-16
广西壮族自治区,237,46,2,河池,0,0,0,22,0,1,2020-02-16
广西壮族自治区,237,46,2,防城港,1,0,0,18,1,0,2020-02-16
广西壮族自治区,237,46,2,柳州,0,0,0,24,8,0,2020-02-16
广西壮族自治区,237,46,2,来宾,0,0,0,11,0,0,2020-02-16
广西壮族自治区,237,46,2,玉林,0,0,0,10,1,0,2020-02-16
广西壮族自治区,237,46,2,钦州,0,0,0,8,1,0,2020-02-16
广西壮族自治区,237,46,2,贵港,0,0,0,8,2,0,2020-02-16
广西壮族自治区,237,46,2,贺州,0,0,0,4,0,0,2020-02-16
广西壮族自治区,237,46,2,百色,0,0,0,3,0,0,2020-02-16
广西壮族自治区,237,46,2,梧州,0,0,0,5,5,0,2020-02-16
上海市,328,140,1,外地来沪人员,0,13,0,109,48,1,2020-02-16
上海市,328,140,1,浦东新区,1,4,0,57,27,0,2020-02-16
上海市,328,140,1,宝山区,1,3,0,21,5,0,2020-02-16
上海市,328,140,1,徐汇区,0,0,0,18,4,0,2020-02-16
上海市,328,140,1,松江区,0,1,0,14,2,0,2020-02-16
上海市,328,140,1,闵行区,0,2,0,18,7,0,2020-02-16
上海市,328,140,1,静安区,0,2,0,16,7,0,2020-02-16
上海市,328,140,1,普陀区,0,1,0,11,2,0,2020-02-16
上海市,328,140,1,奉贤区,0,0,0,9,1,0,2020-02-16
上海市,328,140,1,长宁区,0,3,0,13,6,0,2020-02-16
上海市,328,140,1,杨浦区,0,1,0,9,2,0,2020-02-16
上海市,328,140,1,嘉定区,0,1,0,9,2,0,2020-02-16
上海市,328,140,1,虹口区,0,1,0,7,3,0,2020-02-16
上海市,328,140,1,黄浦区,0,1,0,6,2,0,2020-02-16
上海市,328,140,1,崇明区,0,0,0,3,0,0,2020-02-16
上海市,328,140,1,青浦区,0,1,0,5,4,0,2020-02-16
上海市,328,140,1,金山区,0,0,0,3,2,0,2020-02-16
陕西省,236,64,0,西安,0,0,0,114,25,0,2020-02-16
陕西省,236,64,0,汉中,4,0,0,25,1,0,2020-02-16
陕西省,236,64,0,安康,0,0,0,24,5,0,2020-02-16
陕西省,236,64,0,渭南,0,0,0,15,1,0,2020-02-16
陕西省,236,64,0,咸阳,0,0,0,17,5,0,2020-02-16
陕西省,236,64,0,宝鸡,0,0,0,13,7,0,2020-02-16
陕西省,236,64,0,商洛,0,0,0,7,2,0,2020-02-16
陕西省,236,64,0,铜川,0,0,0,8,4,0,2020-02-16
陕西省,236,64,0,延安,0,0,0,8,6,0,2020-02-16
陕西省,236,64,0,榆林,0,0,0,3,1,0,2020-02-16
陕西省,236,64,0,杨凌,0,0,0,1,0,0,2020-02-16
陕西省,236,64,0,韩城,0,0,0,1,1,0,2020-02-16
陕西省,236,64,0,待明确地区,0,4,0,0,6,0,2020-02-16
云南省,169,42,0,昆明,1,0,0,49,8,0,2020-02-16
云南省,169,42,0,昭通,0,0,0,25,2,0,2020-02-16
云南省,169,42,0,西双版纳,0,0,0,15,3,0,2020-02-16
云南省,169,42,0,玉溪,0,0,0,14,3,0,2020-02-16
云南省,169,42,0,曲靖,0,0,0,13,5,0,2020-02-16
云南省,169,42,0,大理州,0,0,0,13,6,0,2020-02-16
云南省,169,42,0,保山,0,0,0,9,2,0,2020-02-16
云南省,169,42,0,红河州,0,0,0,8,3,0,2020-02-16
云南省,169,42,0,德宏州,0,0,0,5,2,0,2020-02-16
云南省,169,42,0,普洱,0,0,0,4,1,0,2020-02-16
云南省,169,42,0,楚雄州,0,0,0,4,1,0,2020-02-16
云南省,169,42,0,丽江,0,0,0,7,5,0,2020-02-16
云南省,169,42,0,文山州,0,0,0,2,0,0,2020-02-16
云南省,169,42,0,临沧,0,0,0,1,1,0,2020-02-16
贵州省,144,41,1,贵阳,0,0,0,34,6,0,2020-02-16
贵州省,144,41,1,遵义,1,0,0,32,5,0,2020-02-16
贵州省,144,41,1,毕节,0,0,0,23,7,0,2020-02-16
贵州省,144,41,1,黔南州,0,0,0,17,5,0,2020-02-16
贵州省,144,41,1,六盘水,0,0,0,10,3,1,2020-02-16
贵州省,144,41,1,黔东南州,0,0,0,10,4,0,2020-02-16
贵州省,144,41,1,安顺,0,0,0,4,0,0,2020-02-16
贵州省,144,41,1,铜仁,0,0,0,10,7,0,2020-02-16
贵州省,144,41,1,黔西南州,0,0,0,4,4,0,2020-02-16
辽宁省,120,35,1,沈阳,0,3,0,28,12,0,2020-02-16
辽宁省,120,35,1,大连,0,0,0,18,5,0,2020-02-16
辽宁省,120,35,1,葫芦岛,1,0,0,12,0,1,2020-02-16
辽宁省,120,35,1,盘锦,0,0,0,11,0,0,2020-02-16
辽宁省,120,35,1,阜新,0,0,0,8,0,0,2020-02-16
辽宁省,120,35,1,铁岭,0,0,0,7,1,0,2020-02-16
辽宁省,120,35,1,锦州,0,1,0,12,7,0,2020-02-16
辽宁省,120,35,1,朝阳,0,0,0,6,2,0,2020-02-16
辽宁省,120,35,1,鞍山,0,0,0,4,0,0,2020-02-16
辽宁省,120,35,1,丹东,0,0,0,7,4,0,2020-02-16
辽宁省,120,35,1,本溪,0,0,0,3,1,0,2020-02-16
辽宁省,120,35,1,辽阳,0,0,0,3,2,0,2020-02-16
辽宁省,120,35,1,营口,0,0,0,1,1,0,2020-02-16
山西省,128,46,0,晋中,0,1,0,35,12,0,2020-02-16
山西省,128,46,0,太原,0,3,0,19,6,0,2020-02-16
山西省,128,46,0,大同,0,0,0,12,4,0,2020-02-16
山西省,128,46,0,长治,0,0,0,8,0,0,2020-02-16
山西省,128,46,0,晋城,1,0,0,9,2,0,2020-02-16
山西省,128,46,0,忻州,0,0,0,7,0,0,2020-02-16
山西省,128,46,0,运城,0,0,0,19,13,0,2020-02-16
山西省,128,46,0,朔州,0,0,0,7,2,0,2020-02-16
山西省,128,46,0,阳泉,0,0,0,4,0,0,2020-02-16
山西省,128,46,0,临汾,0,0,0,2,1,0,2020-02-16
山西省,128,46,0,吕梁,0,0,0,6,6,0,2020-02-16
内蒙古自治区,70,7,0,包头,0,0,0,11,0,0,2020-02-16
内蒙古自治区,70,7,0,鄂尔多斯,0,0,0,11,3,0,2020-02-16
内蒙古自治区,70,7,0,巴彦淖尔,0,0,0,8,0,0,2020-02-16
内蒙古自治区,70,7,0,呼和浩特,0,0,0,7,0,0,2020-02-16
内蒙古自治区,70,7,0,赤峰,2,0,0,9,2,0,2020-02-16
内蒙古自治区,70,7,0,通辽,0,0,0,6,0,0,2020-02-16
内蒙古自治区,70,7,0,呼伦贝尔,0,0,0,6,1,0,2020-02-16
内蒙古自治区,70,7,0,锡林郭勒盟,0,0,0,6,1,0,2020-02-16
内蒙古自治区,70,7,0,乌兰察布,0,0,0,3,0,0,2020-02-16
内蒙古自治区,70,7,0,乌海市,0,0,0,2,0,0,2020-02-16
内蒙古自治区,70,7,0,兴安盟,0,0,0,1,0,0,2020-02-16
吉林省,89,28,1,长春,1,0,0,45,14,0,2020-02-16
吉林省,89,28,1,四平市,0,2,0,14,4,1,2020-02-16
吉林省,89,28,1,辽源,0,0,0,7,1,0,2020-02-16
吉林省,89,28,1,公主岭,0,0,0,6,2,0,2020-02-16
吉林省,89,28,1,延边,0,0,0,5,2,0,2020-02-16
吉林省,89,28,1,通化,0,0,0,3,0,0,2020-02-16
吉林省,89,28,1,吉林市,0,0,0,5,3,0,2020-02-16
吉林省,89,28,1,松原,0,0,0,2,1,0,2020-02-16
吉林省,89,28,1,白城,0,0,0,1,0,0,2020-02-16
吉林省,89,28,1,梅河口,0,0,0,1,1,0,2020-02-16
新疆维吾尔自治区,71,11,1,乌鲁木齐,0,0,0,23,3,0,2020-02-16
新疆维吾尔自治区,71,11,1,伊犁州,0,0,0,16,4,0,2020-02-16
新疆维吾尔自治区,71,11,1,兵团第四师,0,0,0,10,0,0,2020-02-16
新疆维吾尔自治区,71,11,1,兵团第九师,0,0,0,4,0,0,2020-02-16
新疆维吾尔自治区,71,11,1,昌吉州,0,0,0,4,0,0,2020-02-16
新疆维吾尔自治区,71,11,1,巴州,0,0,0,3,0,0,2020-02-16
新疆维吾尔自治区,71,11,1,吐鲁番市,1,0,0,3,1,0,2020-02-16
新疆维吾尔自治区,71,11,1,兵团第六师五家渠市,0,0,0,2,0,0,2020-02-16
新疆维吾尔自治区,71,11,1,兵团第八师石河子市,0,1,0,3,1,1,2020-02-16
新疆维吾尔自治区,71,11,1,兵团第十二师,0,0,0,1,0,0,2020-02-16
新疆维吾尔自治区,71,11,1,兵团第七师,0,0,0,1,1,0,2020-02-16
新疆维吾尔自治区,71,11,1,阿克苏地区,0,0,0,1,1,0,2020-02-16
重庆市,538,184,5,万州区,0,7,0,104,34,3,2020-02-15
重庆市,538,184,5,江北区,0,1,0,26,3,0,2020-02-15
重庆市,538,184,5,綦江区,1,4,0,23,5,0,2020-02-15
重庆市,538,184,5,合川区,0,1,0,23,6,0,2020-02-15
重庆市,538,184,5,垫江县,0,2,0,20,5,0,2020-02-15
重庆市,538,184,5,奉节县,0,1,0,20,5,0,2020-02-15
重庆市,538,184,5,潼南区,1,1,0,17,2,0,2020-02-15
重庆市,538,184,5,渝中区,0,4,0,20,7,0,2020-02-15
